calID,spnumber,taxstat,family,species,star,horim_page,horim_end,star_geo,star_geod,star_geou,star_infa,star_infs,quartergrid,1grid,horimgrid,mgr_ocan,mgr_mainisl,mgr_smallisl,mgr_totalland,mgr_totalarea,qgr_mainisl,qgr_smallisl,qgr_totalland,1gr_mainisl,1gr_smallisl,1gr_totalland,infra
3863,3863,acc,Woodsiaceae,Diplazium subsinuatum (N. Wall. ex Hook. et Grev.) Tagawa,GN,461,,GN,GN,GN,GN,GN,115,56,265,49766.27328,59648.04013,5445.36935,65093.40948,114859.6828,124065.5074,8327.733081,132393.2405,170476.0221,9981.97877,180458.0009,
3865,3865,acc,Woodsiaceae,Diplazium donianum (Mett.) Tardieu,GN,460,,GN,GN,GN,GN,GN,12,10,24,8505.884781,0,2467.271266,2467.271266,10973.15605,0,2951.096745,2951.096745,0.769177333,4133.710159,4134.479336,
3899,3899,acc,Dipteridaceae,Dipteris conjugata Reinw.,GN,446,,GN,GN,GN,GN,GN,3,2,5,1891.795733,0,448.078814,448.078814,2339.874547,0,557.1596975,557.1596975,0,589.7206385,589.7206385,
3929,3929,acc,Polypodiaceae,Colysis wrightii (Hook.) Ching,GN,470,,GN,GN,GN,GN,GN,32,19,59,19967.58304,3124.666847,3499.655801,6624.322648,26591.90568,6631.315262,5669.943444,12301.25871,14769.79054,5890.788976,20660.57952,
3964,3964,acc,Cycadaceae,Cycas revoluta Thunb.,BK,1,endemic,BK,BK,BK,BK,BK,33,18,76,30132.47502,611.6127968,3980.575166,4592.187963,34724.66298,2495.441724,4365.827913,6861.269637,8431.723235,4610.329782,13042.05302,
3966,3966,acc,Sciadopityaceae,Sciadopitys verticillata (Thunb.) Sieb. et Zucc.,GD,22,endemic,GD,GD,GD,GD,GD,32,19,91,847.4546113,37672.34726,125.3825622,37797.72982,38645.18444,69614.94029,474.2584093,70089.1987,120349.849,2904.364343,123254.2133,
3967,3967,acc,Pinaceae,Abies homolepis Sieb. et Zucc.,BU,6,endemic,BU,BU,BU,BU,BU,31,14,103,129.4153961,42979.70788,1.87058067,42981.57846,43110.99386,73361.42308,55.67939696,73417.10248,110169.0067,393.3174708,110562.3242,
3968,3968,acc,Pinaceae,Abies firma Sieb. et Zucc.,BU,5,endemic,BU,BU,BU,BU,BU,129,48,395,20210.98831,144063.0154,1885.372852,145948.3882,166159.3766,219525.7965,4266.730207,223792.5267,247649.3054,5978.496463,253627.8019,
3969,3969,acc,Pinaceae,Abies sachalinensis (F. Schmidt) Mast.,GN,502,,GN,GN,GN,GN,GN,58,21,235,17404.21963,70230.43923,418.5607295,70648.99996,88053.21959,77732.57229,419.4187616,78151.99105,80162.1628,420.0903717,80582.25318,
3970,3970,acc,Pinaceae,Abies mariesii Mast.,BU,7,endemic,BU,BU,BU,BU,BU,28,13,75,1.41449114,30890.27067,0,30890.27067,30891.68516,67549.26244,1.568147573,67550.83059,114044.4905,12.57741014,114057.0679,
3972,3972,acc,Pinaceae,Tsuga sieboldii Carri{e`}re,GN,21,,GN,GN,GN,GN,GN,89,37,281,7171.590257,111248.4214,801.7397172,112050.1611,119221.7514,169346.1254,3168.668755,172514.7941,205798.9633,4973.516636,210772.4799,
3973,3973,acc,Pinaceae,Tsuga diversifolia (Maxim.) Mast.,BU,505,endemic,BU,BU,BU,BU,BU,47,25,118,1323.891738,47414.28527,1.42637983,47415.71165,48739.60339,105787.3578,380.2530157,106167.6109,180851.771,1706.038727,182557.8097,
3974,3974,acc,Pinaceae,Pseudotsuga japonica (Shiras.) Beissn.,BK,20,endemic,BK,BK,BK,BK,BK,7,5,15,263.0080593,6144.322564,0.38546859,6144.708033,6407.716092,11204.5597,6.179141451,11210.73884,21949.20626,99.42654919,22048.63281,
3975,3975,acc,Pinaceae,Larix kaempferi (Lamb.) Carri{e`}re,BU,9,endemic,BU,BU,BU,BU,BU,25,10,79,0,32850.27737,0,32850.27737,32850.27737,60651.9407,0.26915753,60652.20985,90233.48334,53.46297399,90286.94632,
3976,3976,acc,Pinaceae,Picea glehnii (F. Schmidt) Mast.,GD,12,,GD,GD,GD,GD,GD,51,20,148,7261.611435,48012.89077,53.33857406,48066.22934,55327.84078,75651.16391,312.845329,75964.00924,83638.54209,420.3994775,84058.94157,
3977,3977,acc,Pinaceae,Picea polita (Sieb. et Zucc.) Carri{e`}re,BU!,15,endemic,BU,BU,BU,BU,BU,34,19,81,141.8931237,33952.97869,0.05089277,33953.02958,34094.92271,79191.55004,21.45742947,79213.00747,140103.8735,467.3119719,140571.1855,
3979,3979,acc,Pinaceae,Picea shirasawae Hayashi,BK!,16,endemic,BK,BK,BK,BK,BK,2,1,4,0,1674.7717,0,1674.7717,1674.7717,5031.729137,0,5031.729137,9679.039588,0.179233026,9679.218821,
3980,3980,acc,Pinaceae,Picea koyamae Shiras.,BK,503,endemic,BK,BK,BK,BK,BK,1,1,1,0,417.1910344,0,417.1910344,417.1910344,2508.309851,0,2508.309851,9679.039588,0.179233026,9679.218821,
3981,3981,acc,Pinaceae,Picea alcoquiana (Veitch ex Lindl.) Carri{e`}re,GD,10,endemic,GD,GD,GD,GD,GD,13,6,27,0,11282.704,0,11282.704,11282.704,31046.94727,0.769503421,31047.71677,55786.03244,53.17355391,55839.20599,
3983,3983,acc,Pinaceae,Pinus pumila (Pall.) Regel,GN,19,,GN,GN,GN,GN,GN,71,32,168,4041.161649,61430.76227,263.5541707,61694.31644,65735.47809,136219.3408,306.9234004,136526.2642,189067.0004,431.3921974,189498.3926,
3984,3984,acc,Pinaceae,Pinus koraiensis Sieb. et Zucc.,GN,17,,GN,GN,GN,GN,GN,17,6,44,52.97585539,18287.79097,1.78768571,18289.57866,18342.55452,41917.16163,1.969491617,41919.13112,54833.66691,2.918121581,54836.58503,
3986,3986,acc,Pinaceae,Pinus densiflora Sieb. et Zucc.,GN,504,,GN,GN,GN,GN,GN,194,62,894,92579.83092,274233.8936,6799.9278,281033.8214,373613.6523,284204.3195,7200.54416,291404.8636,286273.4532,7324.067494,293597.5207,
3988,3988,acc,Pinaceae,Pinus lutchuensis Mayr,BK,18,endemic,BK,BK,BK,BK,BK,27,15,66,26812.74716,0,3486.131191,3486.131191,30298.87835,0,3589.416867,3589.416867,0,3594.104103,3594.104103,
3990,3990,acc,Cupressaceae,Thujopsis dolabrata (L. f.) Sieb. et Zucc.,GD,25,endemic,GD,GD,GD,GD,GD,47,27,101,719.1797827,41537.26383,0.4392375,41537.70307,42256.88285,105560.1692,15.20744817,105575.3767,188323.5495,1188.915597,189512.4651,
3991,3991,acc,Cupressaceae,Thuja standishii (Gordon) Carri{e`}re,BU,24,endemic,BU,BU,BU,BU,BU,52,23,159,971.8423126,63933.34269,316.8930617,64250.23575,65222.07807,113699.624,814.1262582,114513.7503,158831.7266,966.995636,159798.7222,
3992,3992,acc,Cupressaceae,Chamaecyparis obtusa (Sieb. et Zucc.) Endl.,BU,23,endemic,BU,BU,BU,BU,BU,90,36,264,6972.768903,103674.9375,728.0582531,104402.9958,111375.7647,177750.7795,1735.235617,179486.0151,217928.346,4067.287317,221995.6333,
3995,3995,acc,Cupressaceae,Juniperus taxifolia Hook. et Arn.,BK,508,endemic,BK,BK,BK,BK,BK,3,2,3,1323.210375,0,48.84048677,48.84048677,1372.050861,0,69.7545587,69.7545587,0,69.7545587,69.7545587,
3997,3997,acc,Cupressaceae,Juniperus rigida Sieb. et Zucc.,GN,507,,GN,GN,GN,GN,GN,121,53,382,32542.90336,124977.5079,3070.664506,128048.1724,160591.0758,199070.9013,4349.697735,203420.599,277154.2932,5790.649985,282944.9432,
4000,4000,acc,Podocarpaceae,Podocarpus macrophyllus (Thunb.) D. Don,GN,3,,GN,GN,GN,GN,GN,118,52,273,57505.75352,54022.42751,6814.74141,60837.16892,118342.9224,109321.4844,9774.765702,119096.2501,143779.4581,10101.07291,153880.5311,
4001,4001,acc,Podocarpaceae,Podocarpus nagi (Thunb.) Zoll. et Moritz ex Zoll.,GN!,501,,GN,GN,GN,GN,GN,39,24,72,17274.30845,11103.82083,3158.509224,14262.33006,31536.63851,32602.90704,4766.601863,37369.5089,55644.6836,5789.731097,61434.4147,
4002,4002,acc,Cephalotaxaceae,Cephalotaxus harringtonia (Knight ex Forbes) K. Koch,GN,4,,GN,GN,GN,GN,GN,141,52,402,33384.86571,133695.3267,3189.413536,136884.7402,170269.606,216508.956,5952.430104,222461.3861,242633.956,6844.72138,249478.6774,
4003,4003,acc,Taxaceae,Torreya nucifera (L.) Sieb. et Zucc.,GN,2,,GN,GN,GN,GN,GN,139,51,412,25645.74356,145434.5761,2831.549483,148266.1256,173911.8691,226365.277,6209.118238,232574.3952,247099.1581,6838.335688,253937.4938,
4008,4008,acc,Asteraceae,Scorzonera rebunensis Tatew. et Kitam. ex Kitam.,BK,837,endemic,BK,BK,BK,BK,BK,1,1,2,582.1302871,0,143.6954788,143.6954788,725.8257659,0,255.83807,255.83807,1452.500704,255.8584478,1708.359152,
4018,4018,acc,Asteraceae,Taraxacum shikotanense Kitam.,GD,844,endemic,GD,GD,GD,GD,GD,10,8,15,3249.966255,2377.442919,2.66980801,2380.112727,5630.078982,9702.303236,3.873102153,9706.176338,23582.50805,9.122689107,23591.63074,
4022,4022,acc,Asteraceae,Taraxacum albidum Dahlst.,BU,843,endemic,BU,BU,BU,BU,BU,75,37,128,20003.80531,32310.76344,2435.792273,34746.55572,54750.36103,99554.8849,5269.827954,104824.7129,159732.5455,7725.617391,167458.1629,
4029,4029,acc,Asteraceae,Crepidiastrum ameristophyllum (Nakai) Nakai,BK,819,endemic,BK,BK,BK,BK,BK,2,2,2,864.3854442,0,53.2118117,53.2118117,917.5972559,0,65.18845718,65.18845718,0,69.7545587,69.7545587,
4032,4032,acc,Asteraceae,Crepidiastrum platyphyllum (Franch. et Sav.) Kitam.,GD,820,endemic,GD,GD,GD,GD,GD,10,6,19,6313.985576,1534.512657,235.2955322,1769.808189,8083.793765,4518.185309,276.096827,4794.282136,12802.24417,356.9868035,13159.23097,
4033,4033,acc,Asteraceae,Crepidiastrum lanceolatum (Houtt.) Nakai,GN,388,,GN,GN,GN,GN,GN,64,33,147,52508.82215,6020.321766,6771.280611,12791.60238,65300.42453,23775.27084,7445.802452,31221.07329,44867.469,7516.267176,52383.73618,
4034,4034,acc,Asteraceae,Crepidiastrum keiskeanum (Maxim.) Nakai,BU,387,endemic,BU,BU,BU,BU,BU,27,17,64,17524.95582,9656.121425,238.4218666,9894.543291,27419.49912,27069.98465,843.1357248,27913.12037,69865.89606,1541.343869,71407.23993,
4036,4036,acc,Asteraceae,Ixeris repens (L.) A. Gray,GN,397,,GN,GN,GN,GN,GN,148,82,244,60649.61464,36192.91391,4481.357907,40674.27181,101323.8865,132304.3598,8422.866319,140727.2261,289121.0715,10279.11955,299400.1911,
4039,4039,acc,Asteraceae,Ixeris longirostrata (Hayata) Nakai,BK,827,endemic,BK,BK,BK,BK,BK,2,2,3,1314.169854,0,62.56027276,62.56027276,1376.730126,0,65.18845718,65.18845718,0,69.7545587,69.7545587,
4052,4052,acc,Asteraceae,Paraixeris denticulata (Houtt.) Nakai,GN,849,,GN,GN,GN,GN,GN,191,70,666,71630.95131,201274.3481,7156.926209,208431.2743,280062.2256,284060.4314,7643.236626,291703.668,312326.0486,7726.190318,320052.2389,
4053,4053,acc,Asteraceae,Paraixeris yoshinoi (Makino) Nakai,BK,851,endemic,BK,BK,BK,BK,BK,2,1,6,0,2536.369609,0,2536.369609,2536.369609,5050.237666,0.540874449,5050.778541,6945.320267,331.9320256,7277.252293,
4056,4056,acc,Asteraceae,Hieracium japonicum Franch. et Sav.,BU,396,endemic,BU,BU,BU,BU,BU,26,14,41,200.9279869,16640.87899,0,16640.87899,16841.80697,60512.41478,5.957705117,60518.37248,109380.2113,22.35829235,109402.5696,
4057,4057,acc,Asteraceae,Hieracium umbellatum L. var. japonicum,GN,825,,GN,GN,GN,GN,GN,68,37,106,6858.880237,35446.46996,27.71870035,35474.18866,42333.0689,122982.1861,211.6401809,123193.8263,224902.829,815.8003908,225718.6294,infra
4062,4062,acc,Asteraceae,Youngia japonica (L.) DC.,GN,850,,GN,GN,GN,GN,GN,204,83,595,91041.79579,154260.6653,8627.829469,162888.4948,253930.2906,246632.3611,10639.91438,257272.2755,275787.9174,11286.56785,287074.4853,
4072,4072,acc,Asteraceae,Adenocaulon himalaicum Edgew.,GN,789,,GN,GN,GN,GN,GN,156,68,382,14746.94159,140600.4922,897.8759414,141498.3682,156245.3098,291423.3407,2272.508946,293695.8496,353311.875,5311.008827,358622.8838,
4077,4077,acc,Asteraceae,Xanthium strumarium L.,GN,848,,GN,GN,GN,GN,GN,172,74,377,52558.21152,99925.95369,4433.499746,104359.4534,156917.665,239849.8079,7601.743512,247451.5514,307997.6856,9565.895486,317563.5811,
4096,4096,acc,Asteraceae,Eclipta prostrata (L.) L.,GN,822,,GN,GN,GN,GN,GN,170,74,408,81479.47291,84956.93544,9172.850695,94129.78614,175609.259,184845.4666,11262.83678,196108.3034,246435.6644,11380.10219,257815.7665,
4098,4098,acc,Asteraceae,Wedelia biflora (L.) DC.,GN,846,,GN,GN,GN,GN,GN,24,15,56,22126.56769,66.17107207,3524.358582,3590.529654,25717.09735,1328.608352,4110.769288,5439.37764,5610.669598,4305.843053,9916.512651,
4105,4105,acc,Asteraceae,Farfugium hiberniflorum (Makino) Kitam.,BK,393,endemic,BK,BK,BK,BK,BK,3,2,6,1942.080663,0,720.9273742,720.9273742,2663.008037,0,864.7482083,864.7482083,0.769177333,1009.963373,1010.73255,
4106,4106,acc,Asteraceae,Farfugium japonicum (L.) Kitam.,GN,394,,GN,GN,GN,GN,GN,149,66,418,106586.0835,64645.95491,9490.963652,74136.91856,180723.002,118960.6936,11096.16851,130056.8621,181455.06,11271.44915,192726.5092,
4117,4117,acc,Asteraceae,Senecio scandens Buch.-Ham. ex D. Don,GN,399,,GN,GN,GN,GN,GN,9,3,20,4678.01282,3890.225237,15.97631481,3906.201552,8584.214372,10593.50849,20.13586728,10613.64435,12996.06213,21.92355299,13017.98568,
4119,4119,acc,Asteraceae,Senecio cannabifolius Less.,GN,838,,GN,GN,GN,GN,GN,124,48,384,23513.20325,125144.3953,779.2007791,125923.5961,149436.7993,205210.372,911.7979653,206122.17,240221.0727,1598.157525,241819.2302,
4121,4121,acc,Asteraceae,Senecio pseudoarnica Less.,GN,839,,GN,GN,GN,GN,GN,29,18,41,9345.539652,5742.770379,289.9819501,6032.752329,15378.29198,26947.67938,303.5260316,27251.20542,63295.53814,426.9464717,63722.48461,
4129,4129,acc,Asteraceae,Dendrocacalia crepidifolia (Nakai) Nakai,BK,821,endemic,BK,BK,BK,BK,BK,2,2,4,1799.217857,0,30.60579608,30.60579608,1829.823653,0,30.60579609,30.60579609,0,69.7545587,69.7545587,
4130,4130,acc,Asteraceae,Emilia sonchifolia (L.) DC.,GN,390,,GN,GN,GN,GN,GN,71,35,157,50585.41966,13484.30464,5837.968277,19322.27291,69907.69257,42131.47125,6820.969181,48952.44043,63809.85148,7227.763629,71037.61511,
4131,4131,acc,Asteraceae,Syneilesis tagawae (Kitam.) Kitam.,BK,842,endemic,BK,BK,BK,BK,BK,2,1,2,439.1580536,419.4440616,0.06707776,419.5111394,858.669193,2547.574642,0.09927658,2547.673919,6256.002385,2.666701362,6258.669086,
4132,4132,acc,Asteraceae,Syneilesis palmata (Thunb.) Maxim.,GN,841,,GN,GN,GN,GN,GN,104,45,271,16088.41756,95784.88955,1102.753123,96887.64267,112976.0602,187940.5632,2991.755648,190932.3189,258489.1951,4872.950777,263362.1459,
4138,4138,acc,Asteraceae,Parasenecio delphiniifolia (Sieb. et Zucc.) H. Koyama,GN,806,endemic,GN,GN,GN,GN,GN,108,49,255,8690.759619,97019.00118,142.270615,97161.2718,105852.0314,215031.716,756.366022,215788.082,283908.3292,3581.206573,287489.5358,
4142,4142,acc,Asteraceae,Parasenecio auriculata (DC.) H. Koyama,GN,804,,GN,GN,GN,GN,GN,57,26,105,8142.691783,31307.69657,167.4525499,31475.14912,39617.8409,88527.05729,305.1503512,88832.20764,122090.2385,422.3997262,122512.6383,
4145,4145,acc,Asteraceae,Parasenecio nipponica (Miq.) H. Koyama,GD,807,endemic,GD,GD,GD,GD,GD,8,5,10,395.6526754,3940.792148,0.77793678,3941.570085,4337.222761,16016.23146,296.5937207,16312.82518,26014.32467,1587.958066,27602.28273,
4160,4160,acc,Asteraceae,Solidago minutissima (Makino) Kitam.,BK,400,endemic,BK,BK,BK,BK,BK,2,1,3,918.0795022,0,413.7967984,413.7967984,1331.876301,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
4164,4164,acc,Asteraceae,Rhynchospermum verticillatum Reinw.,GN,834,,GN,GN,GN,GN,GN,75,41,142,13025.26227,45313.24753,2472.231921,47785.47946,60810.74173,117461.1264,5421.14154,122882.2679,176932.5779,7820.251405,184752.8293,
4166,4166,acc,Asteraceae,Aster miyagii Koidz.,BK,380,endemic,BK,BK,BK,BK,BK,4,4,7,2508.671673,0,688.4428103,688.4428103,3197.114483,0,978.1260413,978.1260413,0,1717.820412,1717.820412,
4170,4170,acc,Asteraceae,Aster spathulifolius Maxim.,GD,381,,GD,GD,GD,GD,GD,22,15,40,13719.82618,1890.368931,1488.27264,3378.641572,17098.46775,9589.071077,2532.099332,12121.17041,31896.26503,3306.797602,35203.06263,
4175,4175,acc,Asteraceae,Aster scaber Thunb.,GN,803,,GN,GN,GN,GN,GN,203,77,578,52969.42455,184025.5305,3610.333696,187635.8642,240605.2888,306376.1489,6375.010359,312751.1593,349853.3988,7630.426436,357483.8253,
4191,4191,acc,Asteraceae,Aster glehni F. Schmidt,BU,378,,BU,BU,BU,BU,BU,56,21,170,15545.02734,47857.32947,259.3700738,48116.69954,63661.72689,75159.86006,303.7729463,75463.633,78986.34408,419.9791569,79406.32323,
4193,4193,acc,Asteraceae,Aster miqueliana Hara,GD,828,endemic,GD,GD,GD,GD,GD,8,4,13,176.7792695,5420.088921,2.3790233,5422.467944,5599.247214,16750.33936,178.2085198,16928.54788,25150.37002,1233.632497,26384.00251,
4196,4196,acc,Asteraceae,Erigeron miyabeanus (Tatew. et Kitam.) Tatew. et Kitam. ex Hara,GD,823,endemic,GD,GD,GD,GD,GD,1,1,1,0,365.5381207,0,365.5381207,365.5381207,2199.488693,0,2199.488693,7846.728701,0.070865728,7846.799567,
4200,4200,acc,Asteraceae,Achillea alpina L.,GN,788,,GN,GN,GN,GN,GN,2,2,5,0.10485318,2158.246949,0,2158.246949,2158.351802,5180.691996,0,5180.691996,12615.14514,48.87206628,12664.0172,
4204,4204,acc,Asteraceae,Centipeda minima (L.) A. Br. et Asch.,GN,808,,GN,GN,GN,GN,GN,172,74,360,38321.43509,108137.4397,4629.041357,112766.4811,151087.9161,245232.9233,8602.705644,253835.6289,297229.9177,10761.23158,307991.1493,
4206,4206,acc,Asteraceae,Artemisia congesta Kitam.,GD,795,endemic,GD,GD,GD,GD,GD,2,2,2,755.5606879,15.34463663,1.69822456,17.04286118,772.6035491,1088.648498,1.707837475,1090.356336,4337.717211,12.04991439,4349.767126,
4212,4212,acc,Asteraceae,Artemisia fukudo Makino,GN,796,,GN,GN,GN,GN,GN,19,13,31,5835.73633,6474.525758,943.1073047,7417.633063,13253.36939,22874.56408,2859.096419,25733.6605,70244.40108,3644.604031,73889.00512,
4214,4214,acc,Asteraceae,Artemisia pedunculosa Miq.,GD,801,endemic,GD,GD,GD,GD,GD,9,5,19,0,7914.247563,0,7914.247563,7914.247563,22050.666,0.181805909,22050.8478,44145.89352,0.47993872,44146.37346,
4215,4215,acc,Asteraceae,Artemisia sinanensis Y. Yabe,GD,377,endemic,GD,GD,GD,GD,GD,9,5,13,0,5375.682247,0,5375.682247,5375.682247,22287.00716,0.010137985,22287.01729,42653.72599,10.70822711,42664.43422,
4216,4216,acc,Asteraceae,Artemisia glomerata Ledeb.,GN,797,,GN,GN,GN,GN,GN,2,2,2,0,836.1056646,0,836.1056646,836.1056646,5016.619703,0,5016.619703,19743.04622,0.179233026,19743.22545,
4218,4218,acc,Asteraceae,Artemisia stelleriana Besser,GN,802,,GN,GN,GN,GN,GN,45,27,70,14651.31119,11714.04611,361.495593,12075.5417,26726.85289,49100.49076,781.5871366,49882.0779,100258.3789,971.7056206,101230.0845,
4223,4223,acc,Asteraceae,Artemisia monophylla Kitam.,GD,800,endemic,GD,GD,GD,GD,GD,34,16,62,735.6715492,24466.82982,3.4226663,24470.25249,25205.92404,77854.0715,4.17204303,77858.24355,118553.4336,28.03518466,118581.4687,
4231,4231,acc,Asteraceae,Matricaria tetragonosperma (F. Schmidt) Hara et Kitam.,GN,833,,GN,GN,GN,GN,GN,19,15,22,5217.01827,3066.465837,13.35165049,3079.817488,8296.835757,10094.53558,14.50011045,10109.03569,36831.24887,276.7371788,37107.98605,
4234,4234,acc,Asteraceae,Crossostephium chinense (L.) Makino,BK,389,endemic,BK,BK,BK,BK,BK,19,13,32,13438.21834,0,1273.327916,1273.327916,14711.54626,0,1888.647113,1888.647113,0,3303.911806,3303.911806,
4238,4238,acc,Asteraceae,Dendranthema shiwogiku (Kitam.) Kitam.,BK,384,endemic,BK,BK,BK,BK,BK,5,2,8,1943.429035,1484.70546,4.90154153,1489.607002,3433.036037,5709.230027,7.155871835,5716.385899,9417.657769,9.723296617,9427.381066,
4239,4239,acc,Asteraceae,Dendranthema ornatum (Hemsl.) Kitam.,BK,383,endemic,BK,BK,BK,BK,BK,10,5,19,6215.216145,1224.286446,863.7300275,2088.016473,8303.232618,4205.135292,1598.222094,5803.357385,12650.35596,2147.524459,14797.88042,
4242,4242,acc,Asteraceae,Dendranthema japonicum (Makino) Kitam.,BU,382,endemic,BU,BU,BU,BU,BU,90,32,267,21499.83072,89987.28223,994.9605036,90982.24273,112482.0734,154016.7578,2053.283632,156070.0414,173893.1037,2196.450865,176089.5546,
4243,4243,acc,Asteraceae,Dendranthema yoshinaganthum (Makino ex Kitam.) Kitam.,BK,386,endemic,BK,BK,BK,BK,BK,2,1,3,131.3715384,1149.388213,1.94542648,1151.333639,1282.705178,2759.595288,6.965149004,2766.560437,3161.655384,7.056595255,3168.71198,
4247,4247,acc,Asteraceae,Dendranthema okiense (Kitam.) Kitam.,BK,813,endemic,BK,BK,BK,BK,BK,3,3,7,2561.508009,0,356.1151926,356.1151926,2917.623201,12.61052765,360.2314723,372.842,5100.448357,391.0531207,5491.501477,
4248,4248,acc,Asteraceae,Dendranthema indicum (L.) Des Moul.,GN,810,,GN,GN,GN,GN,GN,56,22,170,26271.97414,42986.36429,3713.407847,46699.77214,72971.74628,80748.00817,4824.007988,85572.01616,104043.1171,4887.947841,108931.0649,
4250,4250,acc,Asteraceae,Dendranthema cuneifolium (Kitam.) H. Koyama,hyb,809,endemic,hyb,hyb,hyb,hyb,hyb,2,1,2,125.2576228,727.3960778,1.93739358,729.3334714,854.5910942,2759.595288,6.965149004,2766.560437,3161.655384,7.056595255,3168.71198,
4253,4253,acc,Asteraceae,Nipponanthemum nipponicum (Franch. ex Maxim.) Kitam.,GD,812,endemic,GD,GD,GD,GD,GD,13,7,26,4625.467751,5813.188501,26.06725692,5839.255758,10464.72351,15406.66794,41.07043108,15447.73837,42967.77912,41.69938335,43009.4785,
4262,4262,acc,Asteraceae,Inula ciliaris (Miq.) Maxim.,BU,826,endemic,BU,BU,BU,BU,BU,21,15,31,1291.572764,11275.29526,6.83141055,11282.12667,12573.69944,45656.35294,20.73304627,45677.08599,116667.2656,43.40116235,116710.6668,
4271,4271,acc,Asteraceae,Gnaphalium japonicum Thunb.,GN,395,,GN,GN,GN,GN,GN,192,85,512,86285.02757,123146.6454,8646.832609,131793.4781,218078.5056,232289.1465,10658.03757,242947.1841,277442.0043,11214.71033,288656.7147,
4276,4276,acc,Asteraceae,Leontopodium hayachinense (Takeda) Hara et Kitam.,BK,830,endemic,BK,BK,BK,BK,BK,1,1,1,0,397.3411299,0,397.3411299,397.3411299,2378.387223,0,2378.387223,9018.759468,1.118133296,9019.877601,
4278,4278,acc,Asteraceae,Leontopodium shinanense Kitam.,BK,832,endemic,BK,BK,BK,BK,BK,1,1,1,0,418.0528323,0,418.0528323,418.0528323,2508.309851,0,2508.309851,10064.00663,0,10064.00663,
4280,4280,acc,Asteraceae,Anaphalis margaritacea (L.) Benth. et Hook. f.,GN,793,,GN,GN,GN,GN,GN,104,46,246,15659.98462,80476.72787,218.4455017,80695.17337,96355.15799,169436.5223,420.7950322,169857.3174,235872.345,1028.062322,236900.4074,
4284,4284,acc,Asteraceae,Eupatorium glehni F. Schmidt ex Trautv.,GN,392,,GN,GN,GN,GN,GN,95,41,277,13518.02905,93787.1391,491.5029763,94278.64208,107796.6711,166064.2362,777.8169206,166842.0531,216101.3067,1315.532105,217416.8388,
4285,4285,acc,Asteraceae,Eupatorium yakushimense Masam. et Kitam.,BK,824,endemic,BK,BK,BK,BK,BK,2,1,3,918.0795022,0,413.7967984,413.7967984,1331.876301,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
