tag,del,spnumber,taxstat,synof,family,species,genus,sp1,homonym,author1,rank1,sp2,author2,rank2,sp3,author3,star,tdwgtotals,origin,star_geo,star_geod,star_geou,star_infa,star_infs,horim_page,horim_uniq,kewstar,xtdwgtotal,tdwgareas
*, ,29435,acc,0,Gramineae,Chloris virgata Sw.,Chloris,virgata,0,Sw.,,,,,,,GN,74,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,84,3586.767715
*, ,29436,acc,0,Gramineae,Cinna latifolia (Trev.) Griseb.,Cinna,latifolia,0,(Trev.) Griseb.,,,,,,,GN,67,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,67,4836.654512
*, ,29438,acc,0,Gramineae,Coelachne japonica Hack.,Coelachne,japonica,0,Hack.,,,,,,,BU/,1,Kew WCSP GrassL,BU,GN,GD,BU,BU,0,,,1,37.894518
*, ,29440,acc,0,Gramineae,Cymbopogon goeringii (Steud.) A.Camus,Cymbopogon,goeringii,0,(Steud.) A.Camus,,,,,,,BU/,2,Kew WCSP GrassL,BU,GN,GD,BU,BU,0,,,2,60.6627
*, ,29441,acc,0,Gramineae,Cynodon dactylon (L.) Pers.,Cynodon,dactylon,0,(L.) Pers.,,,,,,,GN,96,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,153,4056.605836
*, ,29443,acc,0,Gramineae,Dactyloctenium aegyptium (L.) Willd.,Dactyloctenium,aegyptium,0,(L.) Willd.,,,,,,,GN,50,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,101,2544.380078
*, ,29444,acc,0,Gramineae,Deschampsia atropurpurea (Wahl.) Scheele,Deschampsia,atropurpurea,0,(Wahl.) Scheele,,,,,,,GN,33,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,33,3397.850461
*, ,29446,acc,0,Gramineae,Deschampsia flexuosa (L.) Trin.,Deschampsia,flexuosa,0,(L.) Trin.,,,,,,,GN,54,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,99,3231.380949
*, ,29447,acc,0,Gramineae,Diarrhena fauriei (Hack.) Ohwi,Diarrhena,fauriei,0,(Hack.) Ohwi,,,,,,,GN,5,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,5,284.209551
*, ,29448,acc,0,Gramineae,Diarrhena japonica Franch. & Sav.,Diarrhena,japonica,0,Franch. & Sav.,,,,,,,BU/,2,Kew WCSP GrassL,BU,GN,GD,BU,BU,0,,,2,60.6627
*, ,29450,acc,0,Gramineae,Digitaria ciliaris (Retz.) Koel.,Digitaria,ciliaris,0,(Retz.) Koel.,,,,,,,GN,56,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,64,2471.025359
*, ,29451,acc,0,Gramineae,Digitaria ischaemum (Schreb.) Muhl.,Digitaria,ischaemum,0,(Schreb.) Muhl.,,,,,,,GN,33,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,52,1662.573199
*, ,29452,acc,0,Gramineae,Digitaria setigera Roth ex Roem. & Schult.,Digitaria,setigera,0,Roth ex Roem. & Schult.,,,,,,,GN,26,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,34,995.882512
*, ,29453,acc,0,Gramineae,Digitaria violascens Link,Digitaria,violascens,0,Link,,,,,,,GN,27,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,42,1015.915983
*, ,29454,acc,0,Gramineae,Dimeria ornithopoda Trin.,Dimeria,ornithopoda,0,Trin.,,,,,,,GN,18,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,18,1133.620944
*, ,29456,acc,0,Gramineae,Echinochloa esculenta (A. Braun) H. Scholz,Echinochloa,esculenta,0,(A. Braun) H. Scholz,,,,,,,GN,5,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,5,317.12806
*, ,29460,acc,0,Gramineae,Eleusine indica (L.) Gaertn.,Eleusine,indica,0,(L.) Gaertn.,,,,,,,GN,31,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,114,1456.324671
*, ,29463,acc,0,Gramineae,Elymus dahuricus Griseb.,Elymus,dahuricus,0,Griseb.,,,,,,,GN,14,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,17,944.799476
*, ,29468,acc,0,Gramineae,Elymus sibiricus L.,Elymus,sibiricus,0,L.,,,,,,,GN,13,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,15,1722.059574
*, ,29469,acc,0,Gramineae,Elymus tsukushiensis Honda,Elymus,tsukushiensis,0,Honda,,,,,,,BU/,1,Kew WCSP GrassL,BU,GN,GD,BU,BU,0,,,1,37.894518
*, ,29470,acc,0,Gramineae,Eragrostis aquatica Honda,Eragrostis,aquatica,0,Honda,,,,,,,GD/,1,Kew WCSP GrassL,GD,BU,BK,GD,GD,0,,,1,37.894518
*, ,29473,acc,0,Gramineae,Eragrostis ferruginea (Thunb.) Beauv.,Eragrostis,ferruginea,0,(Thunb.) Beauv.,,,,,,,GN,8,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,8,519.642227
*, ,29474,acc,0,Gramineae,Eragrostis japonica (Thunb.) Trin.,Eragrostis,japonica,0,(Thunb.) Trin.,,,,,,,GN,54,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,69,3092.590482
*, ,29476,acc,0,Gramineae,Eragrostis multicaulis Steud.,Eragrostis,multicaulis,0,Steud.,,,,,,,GN,25,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,40,1195.141092
*, ,29480,acc,0,Gramineae,Eriochloa villosa (Thunb.) Kunth,Eriochloa,villosa,0,(Thunb.) Kunth,,,,,,,GN,6,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,14,304.074523
*, ,29484,acc,0,Gramineae,Festuca extremiorientalis Ohwi,Festuca,extremiorientalis,0,Ohwi,,,,,,,GN,6,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,6,276.120296
*, ,29485,acc,0,Gramineae,Festuca japonica Makino,Festuca,japonica,0,Makino,,,,,,,GN,5,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,5,297.720739
*, ,29486,acc,0,Gramineae,Festuca ovina L.,Festuca,ovina,0,L.,,,,,,,GN,53,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,72,3420.082492
*, ,29487,acc,0,Gramineae,Festuca parvigluma Steud.,Festuca,parvigluma,0,Steud.,,,,,,,GN,6,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,6,320.249667
*, ,29489,acc,0,Gramineae,Festuca takedana Ohwi,Festuca,takedana,0,Ohwi,,,,,,,GN,3,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,3,152.197092
*, ,29511,acc,0,Gramineae,Imperata cylindrica (L.) Raeusch.,Imperata,cylindrica,0,(L.) Raeusch.,,,,,,,GN,41,Kew WCSP GrassL,GN,GN,GN,GN,GN,408,*,,83,1318.873298
*, ,29531,acc,0,Gramineae,Lophatherum gracile Brongn.,Lophatherum,gracile,0,Brongn.,,,,,,,GN,24,Kew WCSP GrassL,GN,GN,GN,GN,GN,409,*,,24,1119.990272
*, ,29688,acc,0,Gramineae,Themeda triandra Forsk.,Themeda,triandra,0,Forsk.,,,,,,,GN,54,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,54,3073.951434
*, ,29689,acc,0,Gramineae,Torreyochloa pallida (Torr.) Church,Torreyochloa,pallida,0,(Torr.) Church,,,,,,,GN,52,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,52,1901.817217
*, ,29691,acc,0,Gramineae,Trisetum bifidum (Thunb.) Ohwi,Trisetum,bifidum,0,(Thunb.) Ohwi,,,,,,,GN,5,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,5,350.006509
*, ,29692,acc,0,Gramineae,Trisetum koidzumianum Ohwi,Trisetum,koidzumianum,0,Ohwi,,,,,,,GN,1,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,1,37.894518
*, ,29693,acc,0,Gramineae,Trisetum sibiricum Rupr.,Trisetum,sibiricum,0,Rupr.,,,,,,,GN,14,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,14,1488.673189
*, ,29694,acc,0,Gramineae,Trisetum spicatum (L.) Richt.,Trisetum,spicatum,0,(L.) Richt.,,,,,,,GN,76,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,76,6153.88207
*, ,29697,acc,0,Gramineae,Vulpia myuros (L.) C.C.Gmel.,Vulpia,myuros,0,(L.) C.C.Gmel.,,,,,,,GN,64,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,121,2695.684968
*, ,29699,acc,0,Gramineae,Zea mays L.,Zea,mays,0,L.,,,,,,,GN,1,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,116,28.228096
*, ,29700,acc,0,Gramineae,Zizania latifolia (Griseb.) Turcz. ex Stapf,Zizania,latifolia,0,(Griseb.) Turcz. ex Stapf,,,,,,,GN,13,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,15,834.099878
*, ,29701,acc,0,Gramineae,Zoysia japonica Steud.,Zoysia,japonica,0,Steud.,,,,,,,GN,4,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,21,304.938624
*, ,29702,acc,0,Gramineae,Zoysia macrostachya Franch. & Sav.,Zoysia,macrostachya,0,Franch. & Sav.,,,,,,,GN/,1,Kew WCSP GrassL,GN,GN,BU,GN,GN,0,,,1,37.894518
*, ,29703,acc,0,Gramineae,Zoysia matrella (L.) Merrill,Zoysia,matrella,0,(L.) Merrill,,,,,,,GN,19,Kew WCSP GrassL,GN,GN,GN,GN,GN,417,*,,37,651.778636
*, ,29705,acc,0,Gramineae,Zoysia sinica Hance,Zoysia,sinica,0,Hance,,,,,,,GN,4,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,4,195.012024
*, ,29721,acc,0,Gramineae,Brachiaria subquadripara (Trin.) Hitchcock,Brachiaria,subquadripara,0,(Trin.) Hitchcock,,,,,,,GN,13,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,19,824.411453
*, ,29730,acc,0,Gramineae,Chrysopogon aciculatus (Retz.) Trin.,Chrysopogon,aciculatus,0,(Retz.) Trin.,,,,,,,GN,39,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,55,944.069971
*, ,29731,acc,0,Gramineae,Cymbopogon tortilis (Presl) A.Camus,Cymbopogon,tortilis,0,(Presl) A.Camus,,,,,,,GN,9,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,9,232.373515
*, ,29732,acc,0,Gramineae,Cyrtococcum patens (L.) A.Camus,Cyrtococcum,patens,0,(L.) A.Camus,,,,,,,GN,10,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,10,514.904432
*, ,29737,acc,0,Gramineae,Digitaria radicosa (J. & C. Presl) Miq.,Digitaria,radicosa,0,(J. & C. Presl) Miq.,,,,,,,GN,26,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,33,961.874087
*, ,29774,acc,0,Gramineae,Thuarea involuta (G. Forst.) R. Br. ex Smith,Thuarea,involuta,0,(G. Forst.) R. Br. ex Smith,,,,,,,GN,29,Kew WCSP GrassL,GN,GN,GN,GN,GN,416,*,,29,596.82952
*, ,29775,acc,0,Gramineae,Urochloa glumaris (Trin.) J.F. Veldkamp,Urochloa,glumaris,0,(Trin.) J.F. Veldkamp,,,,,,,GN,28,Kew WCSP GrassL,GN,GN,GN,GN,GN,0,,,28,625.861955
*, ,29776,acc,0,Gramineae,Aristida boninensis Ohwi & Tuyama,Aristida,boninensis,0,Ohwi & Tuyama,,,,,,,BK,1,Kew WCSP GrassL,BK,BK,BK,BK,BK,0,,,1,0.00696
*, ,29778,acc,0,Gramineae,Digitaria platycarpha (Trin.) Stapf,Digitaria,platycarpha,0,(Trin.) Stapf,,,,,,,BK,2,Kew WCSP GrassL,BK,BK,BK,BK,BK,0,,,2,0.010638
*, ,29794,acc,0,Smilacaceae,Smilax china L.,Smilax,china,0,L.,,,,,,,GN,13,,GN,GN,GN,GN,GN,436,*,GN,13,582.611923
*, ,29797,acc,0,Convallariaceae,Ophiopogon japonicus (L.f.) Ker-Gawl.,Ophiopogon,japonicus,0,(L.f.) Ker-Gawl.,,,,,,,GN,9,,GN,GN,GN,GN,GN,0,,GN,13,481.209308
*, ,29800,acc,0,Convallariaceae,Disporum sessile Don,Disporum,sessile,0,Don,,,,,,,GN,5,,GN,GN,GN,GN,GN,0,,GN,5,71.645942
*, ,29822,acc,0,Convallariaceae,Polygonatum falcatum A. GrayA. Gray,Polygonatum,falcatum,0,A. GrayA. Gray,,,,,,,GN,2,,GN,GN,GN,GN,GN,0,,GN,2,60.6627
*, ,29824,acc,4409,Clethraceae,Clethra barbinervis Sieb. & Zucc.,Clethra,barbinervis,0,Sieb. & Zucc.,,,,,,,GN,5,FOJ typo,GN,GN,GN,GN,GN,264,*,GN,5,425.663907
*, ,29825,acc,0,Ebenaceae,Diospyros kaki Thunb.,Diospyros,kaki,0,Thunb.,,,,,,,GN,6,,GN,GN,GN,GN,GN,0,,GN,8,355.575974
*, ,29829,acc,0,Convallariaceae,Disporum smilacinum A. Gray,Disporum,smilacinum,0,A. Gray,,,,,,,GN,5,,GN,GN,GN,GN,GN,431,*,GN,5,184.585904
*, ,29830,acc,0,Convallariaceae,Polygonatum odoratum (Mill.) Druce var. pluriflorum (Miq.) Ohwi,Polygonatum,odoratum,0,(Mill.) Druce,var.,pluriflorum,(Miq.) Ohwi,,,,GN,2,,GN,GN,GN,GN,GN,0,,GN,2,60.6627
*, ,29833,acc,0,Convallariaceae,Rohdea japonica (Thunb.) Roth,Rohdea,japonica,0,(Thunb.) Roth,,,,,,,GN,5,,GN,GN,GN,GN,GN,0,,GN,5,425.663907
*, ,29839,acc,0,Convallariaceae,Ophiopogon planiscapus Nakai,Ophiopogon,planiscapus,0,Nakai,,,,,,,BU,1,,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,29863,acc,0,Convallariaceae,Polygonatum lasianthum Maxim.,Polygonatum,lasianthum,0,Maxim.,,,,,,,GN,2,,GN,GN,GN,GN,GN,0,,GN,2,60.6627
*, ,29865,acc,0,Euphorbiaceae,Euphorbia pekinensis Rupr.,Euphorbia,pekinensis,0,Rupr.,,,,,,,GN,10,,GN,GN,GN,GN,GN,0,,GN,10,781.789518
*, ,29866,acc,0,Convallariaceae,Polygonatum macranthum (Maxim.) Koidz.,Polygonatum,macranthum,0,(Maxim.) Koidz.,,,,,,,GN,1,,GN,GN,GN,GN,GN,0,,BU/,1,37.894518
*, ,29870,acc,0,Convallariaceae,Liriope minor (Maxim.) Makino,Liriope,minor,0,(Maxim.) Makino,,,,,,,GN,7,,GN,GN,GN,GN,GN,0,,GN,7,497.822911
*, ,29879,acc,0,Convallariaceae,Reineckea carnea (Andr.) Kunth,Reineckea,carnea,0,(Andr.) Kunth,,,,,,,GN,4,,GN,GN,GN,GN,GN,0,,GN,4,402.895725
*, ,29886,acc,0,Smilacaceae,Smilax nipponica Miq.,Smilax,nipponica,0,Miq.,,,,,,,GN,6,,GN,GN,GN,GN,GN,0,,GN,6,428.866985
*, ,29903,acc,0,Smilacaceae,Smilax sebeana Miq.,Smilax,sebeana,0,Miq.,,,,,,,GD,3,,GD,GD,GD,GD,GD,0,,GD,3,41.287312
*, ,29910,acc,0,Smilacaceae,Heterosmilax japonica Kunth,Heterosmilax,japonica,0,Kunth,,,,,,,GN,12,,GN,GN,GN,GN,GN,432,*,GN,12,576.370942
*, ,29912,acc,0,Convallariaceae,Ophiopogon jaburan (Siebold) Lodd.,Ophiopogon,jaburan,0,(Siebold) Lodd.,,,,,,,BU,3,,BU,BU,BU,BU,BU,433,*,GN,3,60.852416
*, ,29913,acc,3988,Pinaceae,Pinus luchuensis Mayr,Pinus,luchuensis,0,Mayr,,,,,,,BK,1,FOJ typo,BK,BK,BK,BK,BK,0,,BK,1,0.189716
*, ,29918,acc,0,Smilacaceae,Smilax bracteata C. Presl,Smilax,bracteata,0,C. Presl,,,,,,,GN,13,,GN,GN,GN,GN,GN,435,*,GN,13,437.12507
*, ,29924,acc,0,Phormiaceae,Dianella ensifolia (L.) DC.,Dianella,ensifolia,0,(L.) DC.,,,,,,,GN,33,,GN,GN,GN,GN,GN,430,*,GN,37,913.475152
*, ,29943,acc,0,Asparagaceae,Asparagus cochinchinensis (Lour.) Merr.,Asparagus,cochinchinensis,0,(Lour.) Merr.,,,,,,,GN,12,,GN,GN,GN,GN,GN,0,,GN,12,611.760954
*, ,29975,acc,0,Smilacaceae,Smilax nervomarginata Hayata,Smilax,nervomarginata,0,Hayata,,,,,,,GN/,2,,GN,GN,BU,GN,GN,437,*,GN,2,131.335962
*, ,29981,acc,4796,Rubiaceae,Diplospora dubia (Lindl.) Masam.,Diplospora,dubia,0,(Lindl.) Masam.,,,,,,,GN,6,FOJ typo,GN,GN,GN,GN,GN,0,,GN,6,285.848172
*, ,29985,acc,0,Convallariaceae,Liriope muscari (Decne.) L. H. Bailey,Liriope,muscari,0,(Decne.) L. H. Bailey,,,,,,,GN,6,,GN,GN,GN,GN,GN,0,,GN,6,428.866985
*, ,29996,acc,0,Verbenaceae,Clerodendrum japonicum (Thunb.) Sweet,Clerodendrum,japonicum,0,(Thunb.) Sweet,,,,,,,GN,17,,GN,GN,GN,GN,GN,0,,GNx,20,651.839357
*, ,29999,acc,4001,Podocarpaceae,Nageia nagi (Thunb.) O. K.,Nageia,nagi,0,(Thunb.) O. K.,,,,,,,GN,4,FOJ typo,GN,GN,GN,GN,GN,501,,GN,4,172.433558
*, ,30102,acc,0,Pandanaceae,Freycinetia formosana Hemsl.,Freycinetia,formosana,0,Hemsl.,,,,,,,BU,3,,BU,BU,BU,BU,BU,401,*,BU,3,27.884551
*, ,30113,acc,0,Nartheciaceae,Aletris spicata,Aletris,spicata,0,,,,,,,,GN,9,,GN,GN,GN,GN,GN,428,*,GN,9,453.548458
*, ,30205,acc,0,Agavaceae,Agave americana LINN.,Agave,americana,0,LINN.,,,,,,,GN,7,,GN,GN,GN,GN,GN,0,,GNx,93,247.773161
*, ,30213,acc,0,Dracaenaceae,Sansevieria nilotica,Sansevieria,nilotica,0,,,,,,,,GN,4,,GN,GN,GN,GN,GN,0,,GNx,6,373.007274
*, ,30286,acc,0,Euphorbiaceae,Ricinus communis L.,Ricinus,communis,0,L.,,,,,,,GN,3,,GN,GN,GN,GN,GN,0,,GNx,97,144.792806
*, ,30304,acc,0,Apocynaceae,Catharanthus roseus (L.) G. Don,Catharanthus,roseus,0,(L.) G. Don,,,,,,,GNx,1,,GNx,GNx,GNx,GNx,GNx,0,,GNx,80,51.070991
*, ,30306,acc,0,Labiatae,Suzukia luchuensis Kudo,Suzukia,luchuensis,0,Kudo,,,,,,,BK,2,,BK,BK,BK,BK,BK,0,,BK,2,3.392794
*, ,30308,acc,9720,Fagaceae,Quercus phillyreoides A. GrayA. Gray,Quercus,phillyreoides,0,A. GrayA. Gray,,,,,,,GN,5,FOJ typo,GN,GN,GN,GN,GN,44,,GN,5,312.723945
*, ,30311,acc,0,Pandanaceae,Freycinetia tawadana Kimura,Freycinetia,tawadana,0,Kimura,,,,,,,BK,1,,BK,BK,BK,BK,BK,402,*,BK,1,0.189716
*, ,30313,acc,0,Pandanaceae,Pandanus boninensis Warb.,Pandanus,boninensis,0,Warb.,,,,,,,BK,1,,BK,BK,BK,BK,BK,403,*,BK,1,0.00696
*, ,30315,acc,0,Pandanaceae,Pandanus tectorius,Pandanus,tectorius,0,,,,,,,,GN,33,,GN,GN,GN,GN,GN,404,*,GN,44,358.55592
*, ,30318,acc,0,Smilacaceae,Smilax biflora Siebold ex Miq.,Smilax,biflora,0,Siebold ex Miq.,,,,,,,BK,2,,BK,BK,BK,BK,BK,434,*,BK,2,38.084234
*, ,30383,acc,0,Pandanaceae,Pandanus odorifer (Forssk.)  & Kuntze,Pandanus,odorifer,0,(Forssk.)  & Kuntze,,,,,,,GN,23,,GN,GN,GN,GN,GN,404,,GN,29,819.216154
*, ,30389,acc,0,Smilacaceae,Smilax sieboldii Miq.,Smilax,sieboldii,0,Miq.,,,,,,,GN,6,,GN,GN,GN,GN,GN,860,*,GN,6,399.676094
*, ,30390,acc,0,Araceae,Alocasia macrorrhizos (L.) G. Don,Alocasia,macrorrhizos,0,(L.) G. Don,,,,,,,GN!,7,,GN,GN,GN,GN,GN,424,*,,0,321.310284
*, ,30399,acc,4002,Cephalotaxaceae,Cephalotaxus harringtonii (Knight ex Forb.) K. Koch,Cephalotaxus,harringtonii,0,(Knight ex Forb.) K. Koch,,,,,,,GN,2,FOJ typo,GN,GN,GN,GN,GN,0,,GN,3,60.6627
*, ,30403,acc,0,Cymodoceaceae,Cymodocea rotundata Asch. & Schweinf.,Cymodocea,rotundata,0,Asch. & Schweinf.,,,,,,,GN,36,,GN,GN,GN,GN,GN,0,,GN,36,1554.312308
*, ,30404,acc,0,Cymodoceaceae,Cymodocea serrulata (R. Br.) Asch. & Magnus,Cymodocea,serrulata,0,(R. Br.) Asch. & Magnus,,,,,,,GN,31,,GN,GN,GN,GN,GN,0,,GN,31,1728.836365
*, ,30405,acc,0,DROSERACEAE,Drosera peltata Sm. ex Willd.,Drosera,peltata,0,Sm. ex Willd.,,,,,,,GN!,26,Flora of Japan IIb,GN,GN,GN,GN,GN,0,,GN,26,1387.582217
*, ,30408,acc,0,Cymodoceaceae,Halodule pinifolia (Miki) Hartog,Halodule,pinifolia,0,(Miki) Hartog,,,,,,,GN,20,,GN,GN,GN,GN,GN,0,,GN,20,688.648809
*, ,30409,acc,0,Cymodoceaceae,Halodule uninervis (Forssk.) Boiss.,Halodule,uninervis,0,(Forssk.) Boiss.,,,,,,,GN,43,,GN,GN,GN,GN,GN,0,,GN,43,1978.13319
*, ,30417,acc,0,Podocarpaceae,Podocarpus chinensis Wall. ex Forbes,Podocarpus,chinensis,0,Wall. ex Forbes,,,,,,,GN,5,,GN,GN,GN,GN,GN,0,,GN,5,461.104348
*, ,30418,acc,0,Podocarpaceae,Podocarpus fasciculus de Laub.,Podocarpus,fasciculus,0,de Laub.,,,,,,,GD,2,,GD,GD,GD,GD,GD,0,,BK,2,3.392794
*, ,30420,acc,0,Ruppiaceae,Ruppia maritima L.,Ruppia,maritima,0,L.,,,,,,,GN,195,,GN,GN,GN,GN,GN,0,,GN,195,8710.000584
*, ,30421,acc,0,Cymodoceaceae,Syringodium isoetifolium (Asch.) Dandy,Syringodium,isoetifolium,0,(Asch.) Dandy,,,,,,,GN,40,,GN,GN,GN,GN,GN,0,,GN,40,1859.012308
*, ,30424,acc,86,Cephalotaxaceae,Cephalotaxus harringtonii (Knight ex Forbes) K. Koch var. nana (Nakai) Rehder,Cephalotaxus,harringtonii,0,(Knight ex Forbes) K. Koch,var.,nana,(Nakai) Rehder,,,,BU,1,FOJ typo,BU,BU,BU,GN,BU,0,,GD,1,37.894518
*, ,30425,acc,0,Pinaceae,Abies sachalinensis (F. Schmidt) Mast. var. nemorensis Mayr,Abies,sachalinensis,0,(F. Schmidt) Mast.,var.,nemorensis,Mayr,,,,GD/,2,Kew WCSP,GD,BU,BK,BU,BU,0,,GD,2,47.427957
*, ,30427,acc,0,Pinaceae,Abies homolepis  var. homolepis,Abies,homolepis,0,,var.,homolepis,,,,,BU/,1,Kew WCSP,BU,GN,GD,GN,BU,0,,BU,1,37.894518
*, ,30428,acc,0,Pinaceae,Abies veitchii  var. sikokiana (Nakai) Kusaka,Abies,veitchii,0,,var.,sikokiana,(Nakai) Kusaka,,,,BK,1,FOJ typo,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,30430,acc,0,Pinaceae,Picea maximowiczii  var. senanensis Hayashi,Picea,maximowiczii,0,,var.,senanensis,Hayashi,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,30431,acc,0,Pinaceae,Picea x notha Rehder,Picea,x notha,0,Rehder,,,,,,,hyb,1,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,1,37.894518
*, ,30432,acc,0,Pinaceae,Pinus x densithunbergii Uyeki,Pinus,x densithunbergii,0,Uyeki,,,,,,,hyb,2,Kew WCSP,hyb,hyb,hyb,hyb,hyb,0,,hyb,2,60.6627
*, ,30433,acc,0,Amaryllidaceae,Lycoris koreana Nakai,Lycoris,koreana,0,Nakai,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,22.768182
*, ,30434,acc,0,Apocynaceae,Apocynum venetum  subsp. basikurumon (H.Hara) ined.,Apocynum,venetum,0,,subsp.,basikurumon,(H.Hara) ined.,,,,BU/,1,Kew WCSP,BU,GN,GD,GN,BU,0,,BU,0,37.894518
*, ,30435,acc,0,Araliaceae,Aralia cordata  var. cordata,Aralia,cordata,0,,var.,cordata,,,,,GN,8,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,401.125897
*, ,30436,acc,0,Araliaceae,Aralia elata  var. elata,Aralia,elata,0,,var.,elata,,,,,GN,6,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,435.197346
*, ,30437,acc,0,Araliaceae,Chengiopanax sciadophylloides (Franch. & Sav.) C.B.Shang & J.Y.Huang,Chengiopanax,sciadophylloides,0,(Franch. & Sav.) C.B.Shang & J.Y.Huang,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,GN,0,37.894518
*, ,30438,acc,0,Araliaceae,Eleutherococcus divaricatus  var. divaricatus,Eleutherococcus,divaricatus,0,,var.,divaricatus,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,60.6627
*, ,30439,acc,0,Araliaceae,Gamblea innovans (Siebold & Zucc.) C.B.Shang,Gamblea,innovans,0,(Siebold & Zucc.) C.B.Shang,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,GN,0,37.894518
*, ,30440,acc,0,Araliaceae,Hedera rhombea  var. rhombea,Hedera,rhombea,0,,var.,rhombea,,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,60.852416
*, ,30441,acc,0,Araliaceae,Kalopanax septemlobus  f. maximowiczii (Van Houtte) H.Ohashi,Kalopanax,septemlobus,0,,f.,maximowiczii,(Van Houtte) H.Ohashi,,,,f.,3,Kew WCSP,f.,f.,f.,f.,f.,0,,f.,0,173.792378
*, ,30442,acc,0,Araliaceae,Kalopanax septemlobus  subsp. septemlobus,Kalopanax,septemlobus,0,,subsp.,septemlobus,,,,,GN,9,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,546.874606
*, ,30443,acc,0,Araliaceae,Panax japonicus (T.Nees) C.A.Mey.,Panax,japonicus,0,(T.Nees) C.A.Mey.,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,60.6627
*, ,30444,acc,0,Asparagaceae,Asparagus kiusianus Makino,Asparagus,kiusianus,0,Makino,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,0,37.894518
*, ,30445,acc,0,Asparagaceae,Asparagus oligoclonos Maxim.,Asparagus,oligoclonos,0,Maxim.,,,,,,,GN,9,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,706.293692
*, ,30446,acc,0,Asparagaceae,Asparagus pygmaeus Makino,Asparagus,pygmaeus,0,Makino,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,GN,0,37.894518
*, ,30447,acc,0,Asparagaceae,Asparagus schoberioides Kunth,Asparagus,schoberioides,0,Kunth,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,0,700.600557
